country_asylum,Year,Value
EG,1977,1160.0
EG,1978,1080.0
EG,1979,1180.0
EG,1980,850.0
EG,1982,5200.0
EG,1985,640.0
EG,1986,850.0
EG,1987,900.0
EG,1988,1248.0
EG,1989,1375.0
EG,1990,1601.0
EG,1991,1955.0
EG,1992,5402.0
EG,1993,6495.0
EG,1994,7040.0
EG,1995,5185.0
EG,1996,6248.0
EG,1997,6112.0
EG,1998,6013.0
EG,1999,6272.0
EG,2000,17698.0
EG,2001,22567.0
EG,2002,22388.0
EG,2003,23813.0
EG,2004,28953.0
EG,2005,29858.0
EG,2006,35149.0
EG,2007,43840.0
EG,2008,44516.0
EG,2009,40260.0
EG,2010,39775.0
EG,2011,45829.0
EG,2012,57507.0
EG,2013,181973.0
EG,2014,188610.0
EG,2015,176352.0
EG,2016,187508.0
ER,1993,3.0
ER,1994,709.0
ER,1995,1083.0
ER,1996,2107.0
ER,1997,2606.0
ER,1998,2501.0
ER,1999,2972.0
ER,2000,1101999.0
ER,2001,3749.0
ER,2002,3724.0
ER,2003,4089.0
ER,2004,4707.0
ER,2005,6009.0
ER,2006,6680.0
ER,2007,7067.0
ER,2008,4993.0
ER,2009,4885.0
ER,2010,4959.0
ER,2011,4726.0
ER,2012,3654.0
ER,2013,3217.0
ER,2014,2917.0
ER,2015,2579.0
ER,2016,2358.0
ES,1980,500.0
ES,1991,945.0
ES,1992,817.0
ES,1993,1977.0
ES,1994,2405.0
ES,1995,2883.0
ES,1996,3060.0
ES,1997,3359.0
ES,1998,3970.0
ES,1999,4889.0
ES,2000,5491.0
ES,2001,5699.0
ES,2002,5876.0
ES,2003,4979.0
ES,2004,4770.0
ES,2005,4481.0
ES,2006,4379.0
ES,2007,4202.0
ES,2008,3734.0
ES,2009,3074.0
ES,2010,5340.0
ES,2011,3384.0
ES,2012,6057.0
ES,2013,7960.0
ES,2014,9934.0
ES,2015,15353.0
ES,2016,30818.0
ET,1968,20000.0
ET,1969,20300.0
ET,1970,21000.0
ET,1971,22670.0
ET,1972,31740.0
ET,1973,19170.0
ET,1974,6150.0
ET,1975,11000.0
ET,1976,10600.0
ET,1977,10850.0
ET,1978,10850.0
ET,1979,10850.0
ET,1980,10850.0
ET,1981,5350.0
ET,1982,5350.0
ET,1983,31000.0
ET,1984,180000.0
ET,1985,180000.0
ET,1986,132000.0
ET,1987,310050.0
ET,1988,680363.0
ET,1989,709797.0
ET,1990,812215.0
ET,1991,899620.0
ET,1992,431747.0
ET,1993,272605.0
ET,1994,347860.0
ET,1995,393362.0
ET,1996,390400.0
ET,1997,372982.0
ET,1998,310000.0
ET,1999,280639.0
ET,2000,246270.0
ET,2001,203179.0
ET,2002,162751.0
ET,2003,139449.0
ET,2004,125465.0
ET,2005,104884.0
ET,2006,102907.0
ET,2007,108071.0
ET,2008,95265.0
ET,2009,124921.0
ET,2010,154872.0
ET,2011,289895.0
ET,2012,319258.0
ET,2013,367837.0
ET,2014,411905.0
ET,2015,456126.0
ET,2016,454242.0
FI,1996,52.0
FI,1997,15.0
FI,1998,6136.0
FI,1999,6530.0
FI,2000,6392.0
FI,2001,5620.0
FI,2002,4875.0
FI,2003,5141.0
FI,2004,6032.0
FI,2005,7445.0
FI,2006,7962.0
FI,2007,4780.0
FI,2008,8374.0
FI,2009,10905.0
FI,2010,11481.0
FI,2011,12856.0
FI,2012,11658.0
FI,2013,12588.0
FI,2014,11275.0
FI,2015,33994.0
FI,2016,20936.0
FJ,1995,9.0
FJ,1996,7.0
FJ,2006,2.0
FJ,2007,1.0
FJ,2008,2.0
FJ,2009,5.0
FJ,2010,7.0
FJ,2011,7.0
FJ,2012,12.0
FJ,2013,13.0
FJ,2014,24.0
FJ,2015,20.0
FJ,2016,7.0
FR,1992,92.0
FR,1993,87.0
FR,1994,20170.0
FR,1995,76958.0
FR,1996,75530.0
FR,1997,73003.0
FR,1998,70576.0
FR,1999,66287.0
FR,2000,63381.0
FR,2001,64287.0
FR,2002,65001.0
FR,2003,64383.0
FR,2004,70827.0
FR,2005,77275.0
FR,2006,81227.0
FR,2007,86088.0
FR,2008,92092.0
FR,2009,101512.0
FR,2010,106586.0
FR,2011,113046.0
FR,2012,129525.0
FR,2013,163128.0
FR,2014,171811.0
FR,2015,191911.0
FR,2016,213645.0
GA,1975,60000.0
GA,1976,60000.0
GA,1977,90000.0
GA,1978,60200.0
GA,1979,60200.0
GA,1980,30000.0
GA,1981,400.0
GA,1982,640.0
GA,1990,417.0
GA,1991,220.0
GA,1992,272.0
GA,1993,25.0
GA,1994,432.0
GA,1995,711.0
GA,1996,722.0
GA,1997,2738.0
GA,1998,772.0
GA,1999,2193.0
GA,2000,2529.0
GA,2001,2846.0
GA,2002,3035.0
GA,2003,3271.0
GA,2004,3048.0
GA,2005,2362.0
GA,2006,1954.0
GA,2007,2076.0
GA,2008,2307.0
GA,2009,2301.0
GA,2010,2312.0
GA,2011,2333.0
GA,2012,2353.0
GA,2013,2378.0
GA,2014,1672.0
GA,2015,1753.0
GA,2016,1679.0
GB,1988,9006.0
GB,1989,13513.0
GB,1990,16140.0
GB,1991,18050.0
GB,1992,33000.0
GB,1993,43682.0
GB,1994,45885.0
GB,1995,48965.0
GB,1996,52662.0
GB,1997,55956.0
GB,1998,61257.0
GB,1999,59715.0
GB,2000,89002.0
GB,2001,110687.0
GB,2002,130946.0
GB,2003,142585.0
GB,2004,149236.0
GB,2005,153923.0
GB,2006,156166.0
GB,2007,159519.0
GB,2008,158424.0
GB,2009,158723.0
GB,2010,138506.0
GB,2011,135494.0
GB,2012,110257.0
GB,2013,101316.0
GB,2014,106867.0
GB,2015,113936.0
GB,2016,118566.0
GD,2015,1.0
GE,1993,260000.0
GE,1994,280000.0
GE,1995,272400.0
GE,1996,272359.0
GE,1997,273541.0
GE,1998,277021.0
GE,1999,279137.0
GE,2000,272401.0
GE,2001,264237.0
GE,2002,261601.0
GE,2003,260607.0
GE,2004,237524.0
GE,2005,235961.0
GE,2006,308335.0
GE,2007,274550.0
GE,2008,434237.0
GE,2009,359622.0
GE,2010,361580.0
GE,2011,275597.0
GE,2012,281537.0
GE,2013,259285.0
GE,2014,264509.0
GE,2015,270823.0
GE,2016,275834.0
GF,1989,6601.0
GF,1990,6601.0
GF,1991,6532.0
GF,1992,6247.0
GF,1993,11.0
GF,1994,11.0
GH,1977,50.0
GH,1978,50.0
GH,1979,80.0
GH,1986,50.0
GH,1987,50.0
GH,1988,50.0
GH,1989,50.0
GH,1990,7979.0
GH,1991,10030.0
GH,1992,12000.0
GH,1993,150095.0
GH,1994,322765.0
GH,1995,115399.0
GH,1996,86610.0
GH,1997,32573.0
GH,1998,17584.0
GH,1999,13604.0
GH,2000,13142.0
GH,2001,14138.0
GH,2002,42258.0
GH,2003,48059.0
GH,2004,49959.0
GH,2005,60176.0
GH,2006,60779.0
GH,2007,51248.0
GH,2008,31688.0
GH,2009,15000.0
GH,2010,14651.0
GH,2011,26551.0
GH,2012,23341.0
GH,2013,20467.0
GH,2014,20963.0
GH,2015,19125.0
GH,2016,13124.0
GM,1975,1240.0
GM,1990,70.0
GM,1991,228.0
GM,1992,3610.0
GM,1993,2190.0
GM,1994,2006.0
GM,1995,6599.0
GM,1996,7232.0
GM,1997,7279.0
GM,1998,10970.0
GM,1999,17546.0
GM,2000,12215.0
GM,2001,10356.0
GM,2002,12119.0
GM,2003,7602.0
GM,2004,8294.0
GM,2005,7966.0
GM,2006,14400.0
GM,2007,14955.0
GM,2008,15089.0
GM,2009,12502.0
GM,2010,8457.0
GM,2011,9544.0
GM,2012,10171.0
GM,2013,9786.0
GM,2014,11538.0
GM,2015,7806.0
GM,2016,7892.0
GN,1990,325000.0
GN,1991,547956.0
GN,1992,561958.0
GN,1993,586990.0
GN,1994,554162.0
GN,1995,678783.0
GN,1996,663848.0
GN,1997,448287.0
GN,1998,733244.0
GN,1999,572945.0
GN,2000,475089.0
GN,2001,257073.0
GN,2002,223321.0
GN,2003,216544.0
GN,2004,180097.0
GN,2005,96932.0
GN,2006,89541.0
GN,2007,35531.0
GN,2008,22555.0
GN,2009,16361.0
GN,2010,14951.0
GN,2011,17215.0
GN,2012,16401.0
GN,2013,9205.0
GN,2014,8984.0
GN,2015,8963.0
GN,2016,5381.0
GQ,1968,40000.0
GR,1966,7090.0
GR,1967,4740.0
GR,1968,2940.0
GR,1969,2660.0
GR,1970,2410.0
GR,1971,1480.0
GR,1972,940.0
GR,1973,720.0
GR,1974,580.0
GR,1975,510.0
GR,1976,450.0
GR,1977,410.0
GR,1978,380.0
GR,1979,360.0
GR,1980,340.0
GR,1981,320.0
GR,1982,3060.0
GR,1983,3050.0
GR,1984,3390.0
GR,1985,3410.0
GR,1986,2230.0
GR,1987,2620.0
GR,1988,2860.0
GR,1989,5370.0
GR,1993,5724.0
GR,1994,5666.0
GR,1995,3083.0
GR,1996,4183.0
GR,1997,3966.0
GR,1998,2900.0
GR,1999,2976.0
GR,2000,5523.0
GR,2001,12421.0
GR,2002,3816.0
GR,2003,6569.0
GR,2004,9675.0
GR,2005,8413.0
GR,2006,8090.0
GR,2007,9306.0
GR,2008,7068.0
GR,2009,1590.0
GR,2010,46826.0
GR,2011,1510.0
GR,2012,1907.0
GR,2013,59485.0
GR,2014,14458.0
GR,2015,27979.0
GR,2016,70453.0
GT,1972,70.0
GT,1980,4130.0
GT,1981,100000.0
GT,1982,70000.0
GT,1983,70000.0
GT,1984,70000.0
GT,1985,12000.0
GT,1986,12000.0
GT,1987,12000.0
GT,1988,13053.0
GT,1989,4931.0
GT,1990,6374.0
GT,1991,5450.0
GT,1992,4918.0
GT,1993,4734.0
GT,1994,12650.0
GT,1995,15203.0
GT,1996,12814.0
GT,1997,3202.0
GT,1998,893.0
GT,1999,815.0
GT,2000,753.0
GT,2001,744.0
GT,2002,741.0
GT,2003,717.0
GT,2004,657.0
GT,2005,390.0
GT,2006,382.0
GT,2007,377.0
GT,2008,135.0
GT,2009,135.0
GT,2010,140.0
GT,2011,157.0
GT,2012,162.0
GT,2013,174.0
GT,2014,275.0
GT,2015,3851.0
GT,2016,295.0
GW,1990,3004.0
GW,1991,4631.0
GW,1992,12873.0
GW,1993,21831.0
GW,1994,23909.0
GW,1995,15350.0
GW,1996,15406.0
GW,1997,15944.0
GW,1998,202116.0
GW,1999,222403.0
GW,2000,7597.0
GW,2001,8177.0
GW,2002,7711.0
GW,2003,7727.0
GW,2004,7693.0
GW,2005,7761.0
GW,2006,8117.0
GW,2007,8202.0
GW,2008,8197.0
GW,2009,8178.0
GW,2010,7956.0
GW,2011,7878.0
GW,2012,7881.0
GW,2013,8626.0
GW,2014,8788.0
GW,2015,8785.0
GW,2016,8462.0
GY,1972,50.0
GY,1974,200.0
GY,1997,1.0
GY,2011,1.0
GY,2013,4.0
GY,2014,5.0
GY,2015,5.0
HN,1978,10000.0
HN,1979,51160.0
HN,1980,25000.0
HN,1981,28000.0
HN,1982,32170.0
HN,1983,40150.0
HN,1984,51460.0
HN,1985,60000.0
HN,1986,68000.0
HN,1987,75550.0
HN,1988,72254.0
HN,1989,62170.0
HN,1990,38190.0
HN,1991,3061.0
HN,1992,1958.0
HN,1993,76.0
HN,1994,107.0
HN,1995,44.0
HN,1997,50.0
HN,1998,9.0
HN,1999,10.0
HN,2000,18.0
HN,2001,20.0
HN,2002,30.0
HN,2003,19.0
HN,2004,40.0
HN,2005,68.0
HN,2006,18.0
HN,2007,39.0
HN,2008,21.0
HN,2009,17.0
HN,2010,11.0
HN,2011,14.0
HN,2012,14.0
HN,2013,36.0
HN,2014,39.0
HN,2015,179136.0
HN,2016,178821.0
HR,1993,631000.0
HR,1994,490600.0
HR,1995,391744.0
HR,1996,325667.0
HR,1997,152982.0
HR,1998,129366.0
HR,1999,102864.0
HR,2000,73514.0
HR,2001,57993.0
HR,2002,35548.0
HR,2003,23383.0
HR,2004,16262.0
HR,2005,10321.0
HR,2006,7109.0
HR,2007,5415.0
HR,2008,32505.0
HR,2009,27371.0
HR,2010,25204.0
HR,2011,23663.0
HR,2012,23746.0
HR,2013,19646.0
HR,2014,16453.0
HR,2015,14433.0
HR,2016,15206.0
HT,1999,1.0
HT,2000,6.0
HT,2007,2.0
HT,2008,3.0
HT,2009,15.0
HT,2010,4.0
HT,2011,6.0
HT,2012,12.0
HT,2013,11.0
HT,2014,4.0
HT,2015,11.0
HU,1989,27000.0
HU,1990,29790.0
HU,1991,3260.0
HU,1992,2370.0
HU,1993,2337.0
HU,1994,1902.0
HU,1995,4.0
HU,1996,727.0
HU,1997,229.0
HU,1998,3.0
HU,1999,2449.0
HU,2000,4094.0
HU,2001,4870.0
HU,2002,5013.0
HU,2003,5344.0
HU,2004,5088.0
HU,2005,5279.0
HU,2006,5446.0
HU,2007,5947.0
HU,2008,6108.0
HU,2009,5175.0
HU,2010,4722.0
HU,2011,4254.0
HU,2012,3244.0
HU,2013,3748.0
HU,2014,6694.0
HU,2015,38397.0
HU,2016,6565.0
ID,1982,2610.0
ID,1983,1360.0
ID,1984,1000.0
ID,1985,670.0
ID,1986,50.0
ID,1988,80.0
ID,1989,72.0
ID,1990,1816.0
ID,1991,1694.0
ID,1992,585.0
ID,1993,520.0
ID,1995,98.0
ID,1996,385.0
ID,1997,17.0
ID,1998,27.0
ID,1999,290028.0
ID,2000,170736.0
ID,2001,92515.0
ID,2002,60610.0
ID,2003,16967.0
ID,2004,17008.0
ID,2005,359.0
ID,2006,476.0
ID,2007,513.0
ID,2008,679.0
ID,2009,2322.0
ID,2010,2695.0
ID,2011,3535.0
ID,2012,6153.0
ID,2013,7156.0
ID,2014,9982.0
ID,2015,11857.0
ID,2016,12520.0
IE,1984,60.0
IE,1993,2.0
IE,1994,375.0
IE,1996,86.0
IE,1997,1.0
IE,1998,8.0
IE,1999,1188.0
IE,2000,1079.0
IE,2001,1855.0
IE,2002,3280.0
IE,2003,10353.0
IE,2004,7365.0
IE,2005,5242.0
IE,2006,8797.0
IE,2007,11142.0
IE,2008,11763.0
IE,2009,10021.0
IE,2010,11997.0
IE,2011,10962.0
IE,2012,9541.0
IE,2013,8914.0
IE,2014,8019.0
IE,2015,9354.0
IE,2016,8197.0
IL,1998,27.0
IL,1999,126.0
IL,2000,5952.0
IL,2001,4664.0
IL,2002,4840.0
IL,2003,4174.0
IL,2004,470.0
IL,2005,1382.0
IL,2006,1598.0
IL,2007,6682.0
IL,2008,14462.0
IL,2009,20887.0
IL,2010,29728.0
IL,2011,45259.0
IL,2012,48276.0
IL,2013,47890.0
IL,2014,39385.0
IL,2015,32594.0
IL,2016,32561.0
IN,1981,2690.0
IN,1982,3970.0
IN,1983,5730.0
IN,1984,7070.0
IN,1985,6840.0
IN,1986,6700.0
IN,1987,5180.0
IN,1988,5551.0
IN,1989,9371.0
IN,1990,214146.0
IN,1991,213038.0
IN,1992,287013.0
IN,1993,264278.0
IN,1994,266002.0
IN,1995,237603.0
IN,1996,234597.0
IN,1997,238931.0
IN,1998,198312.0
IN,1999,179309.0
IN,2000,170124.0
IN,2001,168764.0
IN,2002,169492.0
IN,2003,168624.0
IN,2004,171630.0
IN,2005,140750.0
IN,2006,157220.0
IN,2007,162709.0
IN,2008,186086.0
IN,2009,185350.0
IN,2010,185523.0
IN,2011,181409.0
IN,2012,180009.0
IN,2013,179311.0
IN,2014,188181.0
IN,2015,189967.0
IN,2016,188653.0
IQ,1979,400.0
IQ,1980,400.0
IQ,1981,1200.0
IQ,1982,1200.0
IQ,1983,1200.0
IQ,1984,1200.0
IQ,1985,3200.0
IQ,1986,1000.0
IQ,1991,590.0
IQ,1992,600.0
IQ,1993,2030.0
IQ,1994,12850.0
IQ,1995,16049.0
IQ,1996,48238.0
IQ,1997,48199.0
IQ,1998,13042.0
IQ,1999,12408.0
IQ,2000,14144.0
IQ,2001,14584.0
IQ,2002,14024.0
IQ,2003,14011.0
IQ,2004,14835.0
IQ,2005,1541128.0
IQ,2006,2133197.0
IQ,2007,2569703.0
IQ,2008,3090941.0
IQ,2009,1962657.0
IQ,2010,1775837.0
IQ,2011,1663361.0
IQ,2012,1551819.0
IQ,2013,1368497.0
IQ,2014,3871317.0
IQ,2015,4668519.0
IQ,2016,5255968.0
IS,1997,40.0
IS,1998,44.0
IS,1999,38.0
IS,2000,45.0
IS,2001,64.0
IS,2002,73.0
IS,2003,72.0
IS,2004,78.0
IS,2005,171.0
IS,2006,124.0
IS,2007,61.0
IS,2008,189.0
IS,2009,196.0
IS,2010,208.0
IS,2011,213.0
IS,2012,258.0
IS,2013,388.0
IS,2014,213.0
IS,2015,258.0
IS,2016,181.0
IT,1980,4280.0
IT,1981,4968.0
IT,1982,5451.0
IT,1983,5592.0
IT,1984,5410.0
IT,1985,5853.0
IT,1986,5831.0
IT,1987,5937.0
IT,1988,6114.0
IT,1989,6534.0
IT,1990,6356.0
IT,1991,6194.0
IT,1992,5864.0
IT,1993,15447.0
IT,1994,15051.0
IT,1995,32447.0
IT,1996,30836.0
IT,1997,32221.0
IT,1998,4741.0
IT,1999,4305.0
IT,2000,4245.0
IT,2001,4633.0
IT,2002,5702.0
IT,2003,6044.0
IT,2004,9601.0
IT,2005,14183.0
IT,2006,19625.0
IT,2007,28912.0
IT,2008,37688.0
IT,2009,46041.0
IT,2010,51604.0
IT,2011,50924.0
IT,2012,70727.0
IT,2013,83058.0
IT,2014,131530.0
IT,2015,168816.0
IT,2016,237508.0
JM,1992,140.0
JM,1993,65.0
JM,1994,71.0
JM,1995,58.0
JM,1996,25.0
JM,1997,33.0
JM,1998,37.0
JM,1999,37.0
JM,2000,38.0
JM,2009,29.0
JM,2010,21.0
JM,2011,20.0
JM,2012,20.0
JM,2013,22.0
JM,2014,22.0
JM,2015,17.0
JM,2016,16.0
JO,1971,50.0
JO,1972,50.0
JO,1978,80.0
JO,1979,120.0
JO,1980,60.0
JO,1981,80.0
JO,1982,100.0
JO,1983,150.0
JO,1984,400.0
JO,1985,400.0
JO,1989,130.0
JO,1990,145.0
JO,1991,820.0
JO,1992,260.0
JO,1993,467.0
JO,1994,583.0
JO,1995,753.0
JO,1996,1010.0
JO,1997,668.0
JO,1998,753.0
JO,1999,988.0
JO,2000,8816.0
JO,2001,6246.0
JO,2002,4872.0
JO,2003,7833.0
JO,2004,13644.0
JO,2005,17671.0
JO,2006,519456.0
JO,2007,500443.0
JO,2008,502256.0
JO,2009,453631.0
JO,2010,453074.0
JO,2011,460473.0
JO,2012,308365.0
JO,2013,647905.0
JO,2014,673381.0
JO,2015,688966.0
JO,2016,720380.0
JP,1980,90.0
JP,1981,220.0
JP,1982,450.0
JP,1983,540.0
JP,1995,2.0
JP,1996,2.0
JP,1997,3.0
JP,1998,538.0
JP,1999,531.0
JP,2000,689.0
JP,2001,697.0
JP,2002,537.0
JP,2003,428.0
JP,2004,477.0
JP,2005,2273.0
JP,2006,2338.0
JP,2007,2271.0
JP,2008,2317.0
JP,2009,2555.0
JP,2010,2693.0
JP,2011,2910.0
JP,2012,4041.0
JP,2013,5344.0
JP,2014,7030.0
JP,2015,11595.0
JP,2016,14395.0
KE,1970,880.0
KE,1971,100.0
KE,1972,250.0
KE,1973,1220.0
KE,1974,670.0
KE,1975,1850.0
KE,1976,2140.0
KE,1977,5950.0
KE,1978,6430.0
KE,1979,7140.0
KE,1980,4190.0
KE,1981,3310.0
KE,1982,4700.0
KE,1983,6430.0
KE,1984,7590.0
KE,1985,8640.0
KE,1986,9320.0
KE,1987,10410.0
KE,1988,13120.0
KE,1989,12754.0
KE,1990,14329.0
KE,1991,119573.0
KE,1992,400454.0
KE,1993,391867.0
KE,1994,325223.0
KE,1995,278845.0
KE,1996,225504.0
KE,1997,236035.0
KE,1998,241547.0
KE,1999,224511.0
KE,2000,215204.0
KE,2001,252337.0
KE,2002,234883.0
KE,2003,240630.0
KE,2004,246531.0
KE,2005,265429.0
KE,2006,390494.0
KE,2007,387915.0
KE,2008,1185791.0
KE,2009,876494.0
KE,2010,741752.0
KE,2011,910418.0
KE,2012,991468.0
KE,2013,575329.0
KE,2014,479332.0
KE,2015,479015.0
KE,2016,410840.0
KG,1993,21242.0
KG,1994,21239.0
KG,1995,13311.0
KG,1996,16565.0
KG,1997,15276.0
KG,1998,15700.0
KG,1999,18280.0
KG,2000,17318.0
KG,2001,10578.0
KG,2002,8036.0
KG,2003,5841.0
KG,2004,3907.0
KG,2005,102782.0
KG,2006,12204.0
KG,2007,10741.0
KG,2008,20950.0
KG,2009,25492.0
KG,2010,304136.0
KG,2011,210787.0
KG,2012,192745.0
KG,2013,12253.0
KG,2014,685.0
KG,2015,519.0
KG,2016,443.0
KH,1993,2.0
KH,1994,124107.0
KH,1995,49706.0
KH,1996,29414.0
KH,1997,37907.0
KH,1998,18.0
KH,1999,17.0
KH,2000,71.0
KH,2001,57.0
KH,2002,53.0
KH,2003,82.0
KH,2004,27.0
KH,2005,16.0
KH,2006,24.0
KH,2007,17.0
KH,2008,20.0
KH,2009,25.0
KH,2010,24.0
KH,2011,33.0
KH,2012,31.0
KH,2013,17.0
KH,2014,31.0
KH,2015,31.0
KH,2016,18.0
KM,1992,350.0
KM,2000,8.0
KM,2001,3.0
KN,2012,1.0
KN,2013,2.0
KN,2014,2.0
KW,1979,5000.0
KW,1980,5000.0
KW,1981,2000.0
KW,1982,2220.0
KW,1983,2220.0
KW,1984,2810.0
KW,1985,2880.0
KW,1989,150.0
KW,1991,20000.0
KW,1992,19879.0
KW,1993,22000.0
KW,1994,22100.0
KW,1995,2019.0
KW,1996,2360.0
KW,1997,16712.0
KW,1998,16956.0
KW,1999,17038.0
KW,2000,16475.0
KW,2001,15492.0
KW,2002,15782.0
KW,2003,15786.0
KW,2004,95754.0
KW,2005,95787.0
KW,2006,103511.0
KW,2007,123555.0
KW,2008,126466.0
KW,2009,95700.0
KW,2010,95950.0
KW,2011,94292.0
KW,2012,94432.0
KW,2013,94622.0
KW,2014,1528.0
KW,2015,1507.0
KW,2016,1582.0
KY,2009,5.0
KY,2010,5.0
KY,2011,4.0
KY,2012,3.0
KY,2013,11.0
KY,2014,53.0
KY,2015,16.0
KY,2016,37.0
KZ,1993,5000.0
KZ,1994,5028.0
KZ,1995,9500.0
KZ,1996,9500.0
KZ,1997,2180.0
KZ,1998,7806.0
KZ,1999,8244.0
KZ,2000,7935.0
KZ,2001,7375.0
KZ,2002,6412.0
KZ,2003,2210.0
KZ,2004,60475.0
KZ,2005,52926.0
KZ,2006,46494.0
KZ,2007,8512.0
KZ,2008,8387.0
KZ,2009,8418.0
KZ,2010,8982.0
KZ,2011,8020.0
KZ,2012,7589.0
KZ,2013,7602.0
KZ,2014,3047.0
KZ,2015,807.0
KZ,2016,780.0
LB,1968,3900.0
LB,1969,3900.0
LB,1971,320.0
LB,1978,610.0
LB,1979,2900.0
LB,1980,3200.0
LB,1981,2800.0
LB,1982,8800.0
LB,1983,2920.0
LB,1984,1820.0
LB,1985,1390.0
LB,1986,2420.0
LB,1988,4370.0
LB,1989,50.0
LB,1990,800.0
LB,1991,560.0
LB,1992,910.0
LB,1993,1157.0
LB,1994,1345.0
LB,1995,1818.0
LB,1996,2334.0
LB,1997,2875.0
LB,1998,3515.0
LB,1999,3906.0
LB,2000,7922.0
LB,2001,6375.0
LB,2002,2955.0
LB,2003,3058.0
LB,2004,3929.0
LB,2005,2961.0
LB,2006,772730.0
LB,2007,250993.0
LB,2008,50968.0
LB,2009,51150.0
LB,2010,9413.0
LB,2011,16025.0
LB,2012,135959.0
LB,2013,859288.0
LB,2014,1163948.0
LB,2015,1085707.0
LB,2016,1029254.0
LC,1997,3.0
LC,2007,3.0
LC,2008,1.0
LC,2009,4.0
LC,2010,7.0
LC,2011,6.0
LC,2012,3.0
LC,2013,6.0
LC,2014,3.0
LC,2015,2.0
LI,2001,84.0
LI,2002,98.0
LI,2003,101.0
LI,2004,94.0
LI,2005,94.0
LI,2006,33.0
LI,2007,30.0
LI,2008,30.0
LI,2009,72.0
LI,2010,70.0
LI,2011,83.0
LI,2012,68.0
LI,2013,73.0
LI,2014,122.0
LI,2015,169.0
LI,2016,162.0
LK,1993,29417.0
LK,1994,9100.0
LK,1995,200015.0
LK,1996,200016.0
LK,1997,200024.0
LK,1998,633543.0
LK,1999,612539.0
LK,2000,706553.0
LK,2001,731884.0
LK,2002,731877.0
LK,2003,462863.0
LK,2004,386212.0
LK,2005,352111.0
LK,2006,558866.0
LK,2007,618530.0
LK,2008,526180.0
LK,2009,530010.0
LK,2010,435203.0
LK,2011,283314.0
LK,2012,138457.0
LK,2013,84514.0
LK,2014,32554.0
LK,2015,54404.0
LK,2016,53321.0
LR,1969,1000.0
LR,1971,60.0
LR,1977,1500.0
LR,1984,110.0
LR,1986,70.0
LR,1989,60.0
LR,1992,109950.0
LR,1993,150148.0
LR,1994,340269.0
LR,1995,440074.0
LR,1996,440067.0
LR,1997,294681.0
LR,1998,303377.0
LR,1999,237760.0
LR,2000,200855.0
LR,2001,265886.0
LR,2002,403669.0
LR,2003,585118.0
LR,2004,567810.0
LR,2005,508761.0
LR,2006,254059.0
LR,2007,10556.0
LR,2008,10258.0
LR,2009,9982.0
LR,2010,26619.0
LR,2011,265819.0
LR,2012,139540.0
LR,2013,73550.0
LR,2014,52311.0
LR,2015,50043.0
LR,2016,39532.0
LS,1970,70.0
LS,1971,190.0
LS,1972,60.0
LS,1973,180.0
LS,1974,190.0
LS,1975,190.0
LS,1976,900.0
LS,1977,930.0
LS,1978,990.0
LS,1979,500.0
LS,1980,10000.0
LS,1981,11500.0
LS,1982,11580.0
LS,1983,11500.0
LS,1984,11660.0
LS,1985,11500.0
LS,1986,11500.0
LS,1987,4000.0
LS,1988,4230.0
LS,1989,4248.0
LS,1990,212.0
LS,1991,208.0
LS,1992,103.0
LS,1993,35.0
LS,1994,50.0
LS,2006,1.0
LS,2011,26.0
LS,2012,25.0
LS,2013,21.0
LS,2014,21.0
LS,2015,15.0
LS,2016,16.0
LT,1997,6.0
LT,1998,32.0
LT,1999,37.0
LT,2000,90.0
LT,2001,165.0
LT,2002,190.0
LT,2003,190.0
LT,2004,9174.0
LT,2005,8871.0
LT,2006,7377.0
LT,2007,6083.0
LT,2008,6111.0
LT,2009,4164.0
LT,2010,3941.0
LT,2011,3753.0
LT,2012,4448.0
LT,2013,4264.0
LT,2014,502.0
LT,2015,520.0
LT,2016,486.0
LU,2003,2.0
LU,2007,154.0
LU,2008,162.0
LU,2009,493.0
LU,2010,584.0
LU,2011,179.0
LU,2012,177.0
LU,2013,1368.0
LU,2014,1586.0
LU,2015,2864.0
LU,2016,3233.0
LV,1998,2.0
LV,1999,6.0
LV,2000,5.0
LV,2001,7.0
LV,2002,9.0
LV,2003,9.0
LV,2004,452185.0
LV,2005,418655.0
LV,2006,393032.0
LV,2007,372662.0
LV,2008,365476.0
LV,2009,344338.0
LV,2010,327003.0
LV,2011,312611.0
LV,2012,280992.0
LV,2013,268081.0
LV,2014,365.0
LV,2015,327.0
LV,2016,383.0
LY,1993,1181.0
LY,1994,2175.0
LY,1995,4478.0
LY,1996,6042.0
LY,1997,4651.0
LY,1998,3296.0
LY,1999,3046.0
LY,2000,3070.0
LY,2001,3087.0
LY,2002,3089.0
LY,2003,3340.0
LY,2004,3496.0
LY,2005,3519.0
LY,2006,2828.0
LY,2007,5000.0
LY,2008,8586.0
LY,2009,8585.0
LY,2010,8386.0
LY,2011,580656.0
LY,2012,247944.0
LY,2013,86591.0
LY,2014,394749.0
LY,2015,466363.0
LY,2016,656871.0
MA,1970,1030.0
MA,1971,1020.0
MA,1972,990.0
MA,1973,570.0
MA,1974,410.0
MA,1975,320.0
MA,1976,160.0
MA,1978,100.0
MA,1980,50.0
MA,1982,110.0
MA,1983,350.0
MA,1984,60.0
MA,1985,60.0
MA,1987,60.0
MA,1993,1.0
