country_asylum,year,value
AE,1985,6350.0
AE,1993,427.0
AE,1994,474.0
AE,1995,404.0
AE,1996,450.0
AE,1997,470.0
AE,1998,484.0
AE,1999,463.0
AE,2000,813.0
AE,2001,833.0
AE,2002,356.0
AE,2003,404.0
AE,2004,149.0
AE,2005,170.0
AE,2006,193.0
AE,2007,222.0
AE,2008,273.0
AE,2009,915.0
AE,2010,606.0
AE,2011,1990.0
AE,2012,2217.0
AE,2013,1514.0
AE,2014,1063.0
AE,2015,1215.0
AE,2016,1438.0
AF,1992,60000.0
AF,1993,47131.0
AF,1994,369656.0
AF,1995,180543.0
AF,1996,293998.0
AF,1997,311057.0
AF,1998,326994.0
AF,1999,258688.0
AF,2000,758653.0
AF,2001,1200006.0
AF,2002,1418521.0
AF,2003,266428.0
AF,2004,186999.0
AF,2005,159597.0
AF,2006,139793.0
AF,2007,161776.0
AF,2008,237170.0
AF,2009,304404.0
AF,2010,1199987.0
AF,2011,1480677.0
AF,2012,1400742.0
AF,2013,945530.0
AF,2014,1307175.0
AF,2015,1705912.0
AF,2016,1971667.0
AG,2007,4.0
AG,2013,1.0
AG,2015,15.0
AI,2015,1.0
AL,1992,6000.0
AL,1993,6000.0
AL,1994,6000.0
AL,1995,8738.0
AL,1996,8750.0
AL,1997,54.0
AL,1998,44656.0
AL,1999,879428.0
AL,2000,1331.0
AL,2001,5723.0
AL,2002,128.0
AL,2003,211.0
AL,2004,153.0
AL,2005,154.0
AL,2006,152.0
AL,2007,164.0
AL,2008,164.0
AL,2009,155.0
AL,2010,165.0
AL,2011,174.0
AL,2012,7628.0
AL,2013,7834.0
AL,2014,662.0
AL,2015,1002.0
AL,2016,2926.0
AM,1992,300000.0
AM,1993,411000.0
AM,1994,406039.0
AM,1995,315500.0
AM,1996,272000.0
AM,1997,272000.0
AM,1998,310012.0
AM,1999,296216.0
AM,2000,280591.0
AM,2001,264338.0
AM,2002,247553.0
AM,2003,239325.0
AM,2004,235302.0
AM,2005,219620.0
AM,2006,113792.0
AM,2007,4664.0
AM,2008,4125.0
AM,2009,85877.0
AM,2010,85844.0
AM,2011,85887.0
AM,2012,8767.0
AM,2013,13984.0
AM,2014,17705.0
AM,2015,19379.0
AM,2016,17935.0
AO,1985,91520.0
AO,1986,92200.0
AO,1987,92150.0
AO,1988,90400.0
AO,1989,12899.0
AO,1990,11557.0
AO,1991,13122.0
AO,1992,10993.0
AO,1993,99025.0
AO,1994,314992.0
AO,1995,11807.0
AO,1996,9969.0
AO,1997,9366.0
AO,1998,10615.0
AO,1999,13075.0
AO,2000,271023.0
AO,2001,215153.0
AO,2002,215180.0
AO,2003,14390.0
AO,2004,14903.0
AO,2005,14914.0
AO,2006,14678.0
AO,2007,14990.0
AO,2008,15895.0
AO,2009,33455.0
AO,2010,19263.0
AO,2011,19391.0
AO,2012,43750.0
AO,2013,43831.0
AO,2014,45686.0
AO,2015,45700.0
AO,2016,45678.0
AR,1985,1300.0
AR,1986,1690.0
AR,1993,644.0
AR,1994,1456.0
AR,1995,305.0
AR,1996,88.0
AR,1998,2270.0
AR,1999,2369.0
AR,2000,3636.0
AR,2001,3903.0
AR,2002,4004.0
AR,2003,3868.0
AR,2004,3919.0
AR,2005,3907.0
AR,2006,4053.0
AR,2007,4363.0
AR,2008,2616.0
AR,2009,3120.0
AR,2010,3354.0
AR,2011,4036.0
AR,2012,4864.0
AR,2013,3734.0
AR,2014,3795.0
AR,2015,3741.0
AR,2016,6747.0
AT,1992,85836.0
AT,1993,79461.0
AT,1994,34.0
AT,1996,78131.0
AT,1997,73885.0
AT,1998,81371.0
AT,1999,93597.0
AT,2000,20774.0
AT,2001,17296.0
AT,2002,16778.0
AT,2003,17515.0
AT,2004,23252.0
AT,2005,27028.0
AT,2006,77794.0
AT,2007,75735.0
AT,2008,79443.0
AT,2009,76236.0
AT,2010,70215.0
AT,2011,71901.0
AT,2012,77116.0
AT,2013,81068.0
AT,2014,93524.0
AT,2015,150512.0
AT,2016,166090.0
AU,1993,200.0
AU,1994,73.0
AU,1995,51.0
AU,1996,82044.0
AU,1997,81151.0
AU,1998,84513.0
AU,1999,85032.0
AU,2000,82151.0
AU,2001,77929.0
AU,2002,75230.0
AU,2003,66271.0
AU,2004,70755.0
AU,2005,69980.0
AU,2006,72278.0
AU,2007,22370.0
AU,2008,22720.0
AU,2009,24468.0
AU,2010,24828.0
AU,2011,28130.0
AU,2012,39712.0
AU,2013,45752.0
AU,2014,54405.0
AU,2015,54796.0
AU,2016,68071.0
AW,2010,1.0
AW,2011,4.0
AW,2012,6.0
AW,2013,7.0
AW,2014,5.0
AW,2015,2.0
AZ,1992,195000.0
AZ,1993,978000.0
AZ,1994,893710.0
AZ,1995,822100.0
AZ,1996,782722.0
AZ,1997,784791.0
AZ,1998,797955.0
AZ,1999,791192.0
AZ,2000,627785.0
AZ,2001,587290.0
AZ,2002,588217.0
AZ,2003,585175.0
AZ,2004,618797.0
AZ,2005,584299.0
AZ,2006,692014.0
AZ,2007,691589.0
AZ,2008,607925.0
AZ,2009,590297.0
AZ,2010,596866.0
AZ,2011,602729.0
AZ,2012,605518.0
AZ,2013,614282.0
AZ,2014,624597.0
AZ,2015,619784.0
AZ,2016,614713.0
BA,1993,1290000.0
BA,1994,1282600.0
BA,1995,1097800.0
BA,1996,760146.0
BA,1997,914360.0
BA,1998,916117.0
BA,1999,1037107.0
BA,2000,645644.0
BA,2001,572925.0
BA,2002,476076.0
BA,2003,397145.0
BA,2004,354059.0
BA,2005,202752.0
BA,2006,154447.0
BA,2007,144971.0
BA,2008,194594.0
BA,2009,183229.0
BA,2010,179274.0
BA,2011,177878.0
BA,2012,177423.0
BA,2013,163875.0
BA,2014,144141.0
BA,2015,157733.0
BA,2016,156167.0
BB,2012,1.0
BB,2013,1.0
BB,2014,1.0
BD,1991,40220.0
BD,1992,253684.0
BD,1993,245084.0
BD,1994,201533.0
BD,1995,112622.0
BD,1996,53740.0
BD,1997,31675.0
BD,1998,22384.0
BD,1999,23348.0
BD,2000,22955.0
BD,2001,22477.0
BD,2002,22808.0
BD,2003,23040.0
BD,2004,270669.0
BD,2005,271245.0
BD,2006,326384.0
BD,2007,27620.0
BD,2008,28386.0
BD,2009,228584.0
BD,2010,229251.0
BD,2011,229671.0
BD,2012,230700.0
BD,2013,231157.0
BD,2014,232484.0
BD,2015,231957.0
BD,2016,276198.0
BE,1985,1.0
BE,1994,12.0
BE,1995,13.0
BE,1996,30933.0
BE,1997,30853.0
BE,1998,12272.0
BE,1999,15369.0
BE,2000,19798.0
BE,2001,12768.0
BE,2002,11365.0
BE,2003,15785.0
BE,2004,19977.0
BE,2005,35477.0
BE,2006,28840.0
BE,2007,15913.0
BE,2008,14452.0
BE,2009,14681.0
BE,2010,15012.0
BE,2011,34757.0
BE,2012,34985.0
BE,2013,34604.0
BE,2014,36209.0
BE,2015,44881.0
BE,2016,54474.0
BF,1986,130.0
BF,1987,190.0
BF,1988,190.0
BF,1989,280.0
BF,1990,250.0
BF,1991,220.0
BF,1992,5590.0
BF,1993,6602.0
BF,1994,49510.0
BF,1995,4401.0
BF,1997,18298.0
BF,1998,2231.0
BF,1999,676.0
BF,2000,1013.0
BF,2001,711.0
BF,2002,834.0
BF,2003,980.0
BF,2004,1016.0
BF,2005,1302.0
BF,2006,1273.0
BF,2007,1153.0
BF,2008,1168.0
BF,2009,1070.0
BF,2010,1074.0
BF,2011,1213.0
BF,2012,40033.0
BF,2013,33791.0
BF,2014,39840.0
BF,2015,35834.0
BF,2016,36138.0
BG,1992,370.0
BG,1993,510.0
BG,1994,1205.0
BG,1995,1507.0
BG,1996,1614.0
BG,1997,362.0
BG,1998,214.0
BG,1999,771.0
BG,2000,2762.0
BG,2001,4492.0
BG,2002,4746.0
BG,2003,4767.0
BG,2004,5696.0
BG,2005,5140.0
BG,2006,5298.0
BG,2007,5755.0
BG,2008,6090.0
BG,2009,6406.0
BG,2010,6764.0
BG,2011,6890.0
BG,2012,2205.0
BG,2013,8219.0
BG,2014,16914.0
BG,2015,25082.0
BG,2016,32761.0
BH,1985,300.0
BH,1987,2360.0
BH,1988,50.0
BH,1989,70.0
BH,1990,130.0
BH,1999,1.0
BH,2000,3.0
BH,2001,1.0
BH,2004,5.0
BH,2005,14.0
BH,2006,17.0
BH,2007,34.0
BH,2008,97.0
BH,2009,151.0
BH,2010,234.0
BH,2011,359.0
BH,2012,339.0
BH,2013,346.0
BH,2014,353.0
BH,2015,371.0
BH,2016,371.0
BI,1985,269990.0
BI,1986,267750.0
BI,1987,267480.0
BI,1988,267490.0
BI,1989,267418.0
BI,1990,268380.0
BI,1991,270110.0
BI,1992,271905.0
BI,1993,272002.0
BI,1994,728291.0
BI,1995,430675.0
BI,1996,1031854.0
BI,1997,611658.0
BI,1998,140838.0
BI,1999,92027.0
BI,2000,90323.0
BI,2001,97927.0
BI,2002,149765.0
BI,2003,54119.0
BI,2004,71905.0
BI,2005,53569.0
BI,2006,35265.0
BI,2007,32406.0
BI,2008,126503.0
BI,2009,131361.0
BI,2010,200765.0
BI,2011,126314.0
BI,2012,128765.0
BI,2013,132143.0
BI,2014,135542.0
BI,2015,83124.0
BI,2016,202953.0
BJ,1985,3600.0
BJ,1986,3670.0
BJ,1987,2970.0
BJ,1988,1101.0
BJ,1989,1223.0
BJ,1990,744.0
BJ,1991,744.0
BJ,1992,503.0
BJ,1993,156631.0
BJ,1994,163107.0
BJ,1995,70511.0
BJ,1996,21734.0
BJ,1997,6457.0
BJ,1998,2924.0
BJ,1999,3671.0
BJ,2000,4391.0
BJ,2001,5053.0
BJ,2002,5365.0
BJ,2003,6074.0
BJ,2004,6131.0
BJ,2005,32066.0
BJ,2006,14406.0
BJ,2007,10260.0
BJ,2008,7716.0
BJ,2009,7536.0
BJ,2010,7287.0
BJ,2011,7680.0
BJ,2012,5237.0
BJ,2013,542.0
BJ,2014,494.0
BJ,2015,714.0
BJ,2016,1018.0
BO,1985,170.0
BO,1986,120.0
BO,1993,431.0
BO,1994,497.0
BO,1995,682.0
BO,1996,706.0
BO,1997,333.0
BO,1998,356.0
BO,1999,354.0
BO,2000,354.0
BO,2001,358.0
BO,2002,371.0
BO,2003,528.0
BO,2004,546.0
BO,2005,540.0
BO,2006,587.0
BO,2007,795.0
BO,2008,756.0
BO,2009,714.0
BO,2010,740.0
BO,2011,735.0
BO,2012,742.0
BO,2013,755.0
BO,2014,780.0
BO,2015,776.0
BO,2016,761.0
BR,1985,90.0
BR,1986,160.0
BR,1993,1590.0
BR,1994,1785.0
BR,1995,1983.0
BR,1996,1963.0
BR,1997,2184.0
BR,1998,2315.0
BR,1999,2381.0
BR,2000,3308.0
BR,2001,3579.0
BR,2002,3784.0
BR,2003,3815.0
BR,2004,3829.0
BR,2005,7807.0
BR,2006,20958.0
BR,2007,21146.0
BR,2008,4319.0
BR,2009,4463.0
BR,2010,5187.0
BR,2011,9102.0
BR,2012,11651.0
BR,2013,22014.0
BR,2014,47586.0
BR,2015,35224.0
BR,2016,67332.0
BS,1992,1354.0
BS,1993,422.0
BS,1995,8.0
BS,1996,48.0
BS,1997,60.0
BS,1998,80.0
BS,1999,100.0
BS,2000,102.0
BS,2010,37.0
BS,2011,42.0
BS,2012,52.0
BS,2013,27.0
BS,2014,105.0
BS,2015,104.0
BS,2016,21.0
BW,1985,4930.0
BW,1986,5110.0
BW,1987,4900.0
BW,1988,1714.0
BW,1989,770.0
BW,1990,1079.0
BW,1991,1304.0
BW,1992,1008.0
BW,1993,593.0
BW,1995,257.0
BW,1996,231.0
BW,1997,284.0
BW,1998,2137.0
BW,1999,2677.0
BW,2000,3624.0
BW,2001,4303.0
BW,2002,4803.0
BW,2003,3921.0
BW,2004,3935.0
BW,2005,3748.0
BW,2006,3195.0
BW,2007,2530.0
BW,2008,3214.0
BW,2009,3281.0
BW,2010,3346.0
BW,2011,3648.0
BW,2012,3535.0
BW,2013,3453.0
BW,2014,2915.0
BW,2015,2317.0
BW,2016,2819.0
BY,1994,1813.0
BY,1996,1.0
BY,1997,50.0
BY,1998,15981.0
BY,1999,260.0
BY,2000,887.0
BY,2001,953.0
BY,2002,971.0
BY,2003,978.0
BY,2004,11271.0
BY,2005,10779.0
BY,2006,9609.0
BY,2007,8690.0
BY,2008,8476.0
BY,2009,8465.0
BY,2010,8383.0
BY,2011,8031.0
BY,2012,7602.0
BY,2013,7398.0
BY,2014,1176.0
BY,2015,2086.0
BY,2016,1841.0
BZ,1985,9000.0
BZ,1986,9000.0
BZ,1987,10000.0
BZ,1988,10000.0
BZ,1989,4850.0
BZ,1990,5427.0
BZ,1991,11369.0
BZ,1992,12678.0
BZ,1993,8975.0
BZ,1994,8848.0
BZ,1995,8708.0
BZ,1996,8549.0
BZ,1997,8349.0
BZ,1998,3482.0
BZ,1999,2873.0
BZ,2000,9811.0
BZ,2001,1153.0
BZ,2002,1062.0
BZ,2003,869.0
BZ,2004,763.0
BZ,2005,638.0
BZ,2006,489.0
BZ,2007,360.0
BZ,2008,284.0
BZ,2009,251.0
BZ,2010,166.0
BZ,2011,133.0
BZ,2012,104.0
BZ,2013,84.0
BZ,2014,124.0
BZ,2015,812.0
BZ,2016,2427.0
CA,1993,75.0
CA,1994,184897.0
CA,1995,151510.0
CA,1996,126565.0
CA,1997,115122.0
CA,1998,112667.0
CA,1999,113397.0
CA,2000,148676.0
CA,2001,181046.0
CA,2002,187933.0
CA,2003,179090.0
CA,2004,171894.0
CA,2005,166752.0
CA,2006,173484.0
CA,2007,211486.0
CA,2008,226297.0
CA,2009,228976.0
CA,2010,214802.0
CA,2011,205379.0
CA,2012,194860.0
CA,2013,180699.0
CA,2014,154140.0
CA,2015,145178.0
CA,2016,120418.0
CD,1986,1580.0
CD,1987,2040.0
CD,1988,2120.0
CD,1989,3371.0
CD,1990,2500.0
CD,1991,3255.0
CD,1992,3235.0
CD,1993,13227.0
CD,1994,15497.0
CD,1995,19433.0
CD,1996,20201.0
CD,1997,22452.0
CD,1998,28056.0
CD,1999,40719.0
CD,2000,125480.0
CD,2001,123979.0
CD,2002,111938.0
CD,2003,102442.0
CD,2004,72851.0
CD,2005,77542.0
CD,2006,75062.0
CD,2007,64837.0
CD,2008,41574.0
CD,2009,116393.0
CD,2010,138694.0
CD,2011,145395.0
CD,2012,148959.0
CD,2013,117201.0
CD,2014,69369.0
CD,2015,52414.0
CD,2016,71548.0
CF,1985,73200.0
CF,1986,28120.0
CF,1987,11210.0
CF,1988,4214.0
CF,1989,3103.0
CF,1990,5549.0
CF,1991,13054.0
CF,1992,19945.0
CF,1993,44493.0
CF,1994,47899.0
CF,1995,44045.0
CF,1996,37750.0
CF,1997,42169.0
CF,1998,43903.0
CF,1999,51679.0
CF,2000,57733.0
CF,2001,53462.0
CF,2002,57310.0
CF,2003,48520.0
CF,2004,29736.0
CF,2005,28696.0
CF,2006,174109.0
CF,2007,219387.0
CF,2008,205900.0
CF,2009,225281.0
CF,2010,215324.0
CF,2011,202570.0
CF,2012,104533.0
CF,2013,911706.0
CF,2014,1064786.0
CF,2015,483103.0
CF,2016,419270.0
CG,1985,298640.0
CG,1986,299000.0
CG,1987,334750.0
CG,1988,341192.0
CG,1989,345266.0
CG,1990,422130.0
CG,1991,516854.0
CG,1992,505647.0
CG,1993,582271.0
CG,1994,2179332.0
CG,1995,1536283.0
CG,1996,1558507.0
CG,1997,541047.0
CG,1998,291877.0
CG,1999,393507.0
CG,2000,371891.0
CG,2001,393899.0
CG,2002,392007.0
CG,2003,338458.0
CG,2004,245809.0
CG,2005,251732.0
CG,2006,1821444.0
CG,2007,2515691.0
CG,2008,1636162.0
CG,2009,2332842.0
CG,2010,2363859.0
CG,2011,2699715.0
CG,2012,3139243.0
CG,2013,3753776.0
CG,2014,3608968.0
CG,2015,2695721.0
CG,2016,3260957.0
CH,1989,1.0
CH,1991,1.0
CH,1993,28973.0
CH,1994,30105.0
CH,1995,17281.0
CH,1996,20510.0
CH,1997,57844.0
CH,1998,31311.0
CH,1999,79488.0
CH,2000,138505.0
CH,2001,87936.0
CH,2002,84746.0
CH,2003,74040.0
CH,2004,66794.0
CH,2005,65245.0
CH,2006,65036.0
CH,2007,60917.0
CH,2008,72007.0
CH,2009,71121.0
CH,2010,67397.0
CH,2011,72633.0
CH,2012,76599.0
CH,2013,77756.0
CH,2014,86369.0
CH,2015,107374.0
CH,2016,114185.0
CI,1985,650.0
CI,1986,720.0
CI,1987,690.0
CI,1988,630.0
CI,1989,300.0
CI,1990,272061.0
CI,1991,230090.0
CI,1992,173849.0
CI,1993,260936.0
CI,1994,363136.0
CI,1995,298060.0
CI,1996,327764.0
CI,1997,209086.0
CI,1998,251743.0
CI,1999,170059.0
CI,2000,151209.0
CI,2001,130676.0
CI,2002,167996.0
CI,2003,136372.0
CI,2004,129051.0
CI,2005,115107.0
CI,2006,753963.0
CI,2007,741419.0
CI,2008,734172.0
CI,2009,711209.0
CI,2010,564524.0
CI,2011,620481.0
CI,2012,863432.0
CI,2013,748632.0
CI,2014,26648.0
CI,2015,311416.0
CI,2016,1751.0
CL,1985,290.0
CL,1993,256.0
CL,1994,234.0
CL,1995,284.0
CL,1996,363.0
CL,1997,271.0
CL,1998,299.0
CL,1999,354.0
CL,2000,472.0
CL,2001,464.0
CL,2002,453.0
CL,2003,518.0
CL,2004,659.0
CL,2005,915.0
CL,2006,1481.0
CL,2007,1896.0
CL,2008,2389.0
CL,2010,1330.0
CL,2011,1473.0
CL,2012,1489.0
CL,2013,1602.0
CL,2014,1782.0
CL,2015,2349.0
CL,2016,4445.0
CM,1985,35100.0
CM,1986,54530.0
CM,1987,59080.0
CM,1988,53604.0
CM,1989,50984.0
CM,1990,51906.0
CM,1991,50293.0
CM,1992,45179.0
CM,1993,43864.0
CM,1994,43490.0
CM,1995,45717.0
CM,1996,47015.0
CM,1997,47160.0
CM,1998,46969.0
CM,1999,48060.0
CM,2000,47292.0
CM,2001,46472.0
CM,2002,63110.0
CM,2003,63901.0
CM,2004,64869.0
CM,2005,65795.0
CM,2006,39234.0
CM,2007,62413.0
CM,2008,87699.0
CM,2009,102325.0
CM,2010,106722.0
CM,2011,106274.0
CM,2012,104191.0
CM,2013,123488.0
CM,2014,275910.0
CM,2015,470883.0
CM,2016,601927.0
CN,1985,288670.0
CN,1986,289790.0
CN,1987,290130.0
CN,1988,284300.0
CN,1989,285174.0
CN,1990,300899.0
CN,1991,302167.0
CN,1992,304735.0
CN,1993,301856.0
CN,1994,295110.0
CN,1995,291530.0
CN,1996,306827.0
CN,1997,297801.0
CN,1998,293622.0
CN,1999,294351.0
CN,2000,295202.0
